sample	taxid	name	cub_pct_fragments	cub_fragments_clade	cub_fragments_direct	cub_minimizers	cub_distinct_minimizers	cub_rank_code	cub_is_host	cub_total_distinct_minimizers_non_host	cub_minimizer_proportion_sample	cub_neg_control_prop	cub_signal_over_neg	cub_db_pct	cub_db_clade_minimizers	cub_db_taxon_minimizers	cub_db_rank_code	cub_db_name	cub_genome_coverage_estimate	cub_taxon_mean_prop	cub_taxon_sd_prop	cub_n_samples_with_taxon	cub_z_score	cub_p_value	cub_fdr	cub_z_score_neg	cub_p_value_neg	cub_fdr_neg	sample_right	taxid_right	gtdb_taxonomy	bam_reference	bam_mapq_min	bam_read_count	bam_neg_read_count	bam_z_score	bam_p_value	bam_ncbi_taxid
MG-Run35-Ech-4	112002	Psychrobacter pacificensis	0.0	9.0	9.0	68.0	9.0	S	false	3031834.0	2.9685002543015216e-6	0.0005774148313123814	0.0	0.0	129852.0	129852.0	S	Psychrobacter pacificensis	0.00006930967563071805	0.00006025096193335867	0.0001721696137028192	11	-0.3327094743787485	0.6303232014463155	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	712633	Streptococcus sp. oral taxon 431	0.02	110.0	110.0	2227.0	242.0	S	false	3031834.0	0.00007981967350455203	0.0	0.00007981967350455203	0.0	246032.0	246032.0	S	Streptococcus sp. oral taxon 431	0.0009836118878845028	0.00002767442671658161	0.000027741323547292573	7	1.8796957073470115	0.030074780479629193	0.7573489457726766	1.8796957073470115	0.030074780479629193	0.6518274251167904										
MG-Run35-Ech-4	712623	Streptococcus sp. oral taxon 061	0.01	38.0	38.0	1440.0	45.0	S	false	3031834.0	0.000014842501271507609	0.0	0.000014842501271507609	0.0	275242.0	275242.0	S	Streptococcus sp. oral taxon 061	0.00016349249024494807	6.265880604367303e-6	5.025127436300566e-6	5	1.7067468986327448	0.04393455306501792	0.7883334885623063	1.7067468986327448	0.04393455306501792	0.6518274251167904										
MG-Run35-Ech-4	589437	Prevotella scopos	0.02	113.0	0.0	7244.0	323.0	S	false	3031834.0	0.00010653617579326572	0.0	0.00010653617579326572	0.0	662898.0	0.0	S	Prevotella scopos		0.00004390492057992133	0.00003804396661278937	5	1.6462861470467547	0.0498524300998362	0.7883334885623063	1.6462861470467547	0.0498524300998362	0.6518274251167904										
MG-Run35-Ech-4	2560650	Gorganvirus isfahan	0.0	3.0	0.0	131.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0	4.94750042383587e-6	0.0	17437.0	0.0	S	Gorganvirus isfahan		2.54431368372579e-6	1.96819380313405e-6	6	1.2210112318631274	0.1110408835841632	0.7883334885623063	1.2210112318631274	0.1110408835841632	0.6518274251167904										
MG-Run35-Ech-4	3238303	Streptococcus sp. CP1998	0.0	5.0	5.0	63.0	19.0	S	false	3031834.0	6.266833870192101e-6	0.0	6.266833870192101e-6	0.0	106919.0	106919.0	S	Streptococcus sp. CP1998	0.00017770461751419298	2.785283714499376e-6	3.0187048015191257e-6	3	1.1533258084529094	0.12438834041499747	0.7883334885623063	1.1533258084529094	0.12438834041499747	0.6518274251167904										
MG-Run35-Ech-4	2801997	Prevotella herbatica	0.0	12.0	12.0	138.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0	2.638666892712464e-6	0.01	1080518.0	1080518.0	S	Prevotella herbatica	7.4038562985531015e-6	1.3772668670634503e-6	1.1027479187185796e-6	3	1.1438697858661948	0.12633882150654008	0.7883334885623063	1.1438697858661948	0.12633882150654008	0.6518274251167904										
MG-Run35-Ech-4	3366810	Cohnella sp. WGS1546	0.0	1.0	1.0	2.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.01	2124273.0	2124273.0	S	Cohnella sp. WGS1546	9.414985738650353e-7	4.92074698969351e-7	1.5330872113391536e-7	3	1.0931669312039538	0.13716025668734289	0.7883334885623063	1.0931669312039538	0.13716025668734289	0.6518274251167904										
MG-Run35-Ech-4	45658	Vibrio scophthalmi	0.0	5.0	5.0	8.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0010723418295801369	0.0	0.02	3191860.0	3191860.0	S	Vibrio scophthalmi	6.26593898228619e-7	0.00012477138904414236	0.00033452084177265846	10	-0.37101342225280837	0.6446862327178419	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	477697	Streptomyces sp. T12	0.0	1.0	1.0	107.0	17.0	S	false	3031834.0	5.607167147013986e-6	0.0010723418295801369	0.0	0.01	1591844.0	1591844.0	S	Streptomyces sp. T12	0.000010679438437434825	0.00013649978781727972	0.00035224617436453053	9	-0.37159415827979536	0.6449024804185991	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	155615	Fusobacterium vincentii	0.0	13.0	13.0	502.0	77.0	S	false	3031834.0	0.000025397168842357465	0.0	0.000025397168842357465	0.0	335092.0	318368.0	S	Fusobacterium vincentii	0.00024185847823901898	0.000011827712600866297	0.00001282068712965307	4	1.0584031966669136	0.1449358313489414	0.7883334885623063	1.0584031966669136	0.1449358313489414	0.6518274251167904										
MG-Run35-Ech-4	187101	Sneathia vaginalis	0.0	13.0	13.0	57.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.0	545761.0	545761.0	S	Sneathia vaginalis	5.496911651803628e-6	6.103269484859786e-7	3.7710276955143035e-7	5	1.0054901923213868	0.15733043486580645	0.7883334885623063	1.0054901923213868	0.15733043486580645	0.6518274251167904										
MG-Run35-Ech-4	3098076	Streptococcus lingualis	0.0	2.0	2.0	34.0	14.0	S	false	3031834.0	4.617667062246812e-6	0.0	4.617667062246812e-6	0.0	114035.0	114035.0	S	Streptococcus lingualis	0.00012276932520717323	3.5684229511449806e-6	1.0527001842732949e-6	3	0.9967169444604501	0.15945096129177694	0.7883334885623063	0.9967169444604501	0.15945096129177694	0.6518274251167904										
MG-Run35-Ech-4	3273430	Acidovorax sp. BLS4	0.0	1.0	1.0	42.0	12.0	S	false	3031834.0	3.958000339068696e-6	0.0	3.958000339068696e-6	0.0	717401.0	717401.0	S	Acidovorax sp. BLS4	0.000016727046658702734	3.025595490118034e-6	9.990917306565403e-7	3	0.9332524935802882	0.1753448085869982	0.7883334885623063	0.9332524935802882	0.1753448085869982	0.6518274251167904										
MG-Run35-Ech-4	43675	Rothia mucilaginosa	0.0	24.0	24.0	1525.0	71.0	S	false	3031834.0	0.000023418168672823117	0.0	0.000023418168672823117	0.02	2922939.0	2791424.0	S	Rothia mucilaginosa	0.000025435046771826852	0.000012795250820229207	0.000012079622828640471	6	0.8794080745143175	0.18959002782049506	0.7883334885623063	0.8794080745143175	0.18959002782049506	0.6518274251167904										
MG-Run35-Ech-4	2904121	Moraxella nasovis	0.0	10.0	10.0	601.0	9.0	S	false	3031834.0	2.9685002543015216e-6	0.0	2.9685002543015216e-6	0.0	599787.0	599787.0	S	Moraxella nasovis	0.000015005326891046322	1.9420977664713558e-6	1.2620574909398092e-6	9	0.813277125011033	0.20802959456486803	0.7883334885623063	0.813277125011033	0.20802959456486803	0.6518274251167904										
MG-Run35-Ech-4	309868	Candidatus Liberibacter americanus	0.0	1.0	0.0	4.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0	1.319333446356232e-6	0.0	323165.0	0.0	S	Candidatus Liberibacter americanus		1.2756191519401378e-6	6.182134803281067e-8	2	0.7071067811865501	0.23975006109347596	0.7883334885623063	0.7071067811865501	0.23975006109347596	0.6518274251167904										
MG-Run35-Ech-4	3229851	Streptococcus sp. KHUD_012	0.0	1.0	1.0	10.0	10.0	S	false	3031834.0	3.2983336158905797e-6	0.0	3.2983336158905797e-6	0.0	123269.0	123269.0	S	Streptococcus sp. KHUD_012	0.00008112339679887077	1.8875202338765456e-6	1.995191418821701e-6	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	91844	Candidatus Portiera aleyrodidarum	0.0	1.0	1.0	8.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0017322444939371442	0.0	0.0	259906.0	258650.0	S	Candidatus Portiera aleyrodidarum	0.00001933114247052001	0.00022781483434364244	0.0006082117700789505	8	-0.37185348699572046	0.6449990311510093	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	2686210	Streptococcus ruminicola	0.0	2.0	2.0	24.0	6.0	S	false	3031834.0	1.979000169534348e-6	0.0	1.979000169534348e-6	0.0	363251.0	363251.0	S	Streptococcus ruminicola	0.000016517504425314728	1.218328742902193e-6	1.0757518480528843e-6	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	1521768	Bradyrhizobium sp. WD16	0.01	35.0	35.0	538.0	14.0	S	false	3031834.0	4.617667062246812e-6	0.00024746349913387774	0.0	0.01	1573851.0	1573851.0	S	Bradyrhizobium sp. WD16	8.895378279138242e-6	0.000038909355569402314	0.00009211046147820604	7	-0.37228874936501266	0.6451610628515709	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	1349	Streptococcus uberis	0.0	1.0	1.0	6.0	6.0	S	false	3031834.0	1.979000169534348e-6	0.0	1.979000169534348e-6	0.0	795427.0	751943.0	S	Streptococcus uberis	7.979328220357129e-6	1.218328742902193e-6	1.0757518480528843e-6	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	2028345	Pollutimonas thiosulfatoxidans	0.0	2.0	2.0	11.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0	1.6491668079452898e-6	0.01	1032297.0	1032297.0	S	Pollutimonas thiosulfatoxidans	4.843567306695651e-6	1.3966550493101924e-6	3.571055537204363e-7	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	3059030	Stomatobaculum sp. F0698	0.0	1.0	1.0	4.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.0	663635.0	663635.0	S	Stomatobaculum sp. F0698	4.520557234021714e-6	5.543383988664009e-7	6.15411558026014e-7	2	0.7071067811865477	0.23975006109347663	0.7883334885623063	0.7071067811865477	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	28188	Capnocytophaga canimorsus	0.0	1.0	1.0	1.0	1.0	S	false	3031834.0	3.29833361589058e-7	0.0	3.29833361589058e-7	0.01	1446673.0	1387776.0	S	Capnocytophaga canimorsus	7.205773842464489e-7	2.546416951595038e-7	1.063370744421093e-7	2	0.7071067811865477	0.23975006109347663	0.7883334885623063	0.7071067811865477	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	983548	Dokdonia sp. 4H-3-7-5	0.0	3.0	3.0	5.0	1.0	S	false	3031834.0	3.29833361589058e-7	0.0	3.29833361589058e-7	0.0	642844.0	642844.0	S	Dokdonia sp. 4H-3-7-5	1.5555873586748884e-6	2.5749722077238e-7	1.0229875139267598e-7	2	0.7071067811865478	0.23975006109347663	0.7883334885623063	0.7071067811865478	0.23975006109347663	0.6518274251167904										
MG-Run35-Ech-4	45242	Capnocytophaga granulosa	0.0	31.0	31.0	1030.0	54.0	S	false	3031834.0	0.00001781100152580913	0.0	0.00001781100152580913	0.0	769042.0	769042.0	S	Capnocytophaga granulosa	0.00007021723130856312	9.918502823112404e-6	0.000011161678706365772	2	0.7071067811865475	0.23975006109347674	0.7883334885623063	0.7071067811865475	0.23975006109347674	0.6518274251167904										
MG-Run35-Ech-4	71999	Kocuria palustris	0.0	13.0	13.0	152.0	10.0	S	false	3031834.0	3.2983336158905797e-6	0.0	3.2983336158905797e-6	0.01	1015170.0	1015170.0	S	Kocuria palustris	9.850566900125102e-6	1.950477267395531e-6	1.9061567281723748e-6	2	0.7071067811865475	0.23975006109347674	0.7883334885623063	0.7071067811865475	0.23975006109347674	0.6518274251167904										
MG-Run35-Ech-4	3445771	Sphingomonas sp. ASY06-1R	0.0	23.0	23.0	285.0	9.0	S	false	3031834.0	2.9685002543015216e-6	0.0	2.9685002543015216e-6	0.01	1195902.0	1195902.0	S	Sphingomonas sp. ASY06-1R	7.525700266409789e-6	1.6637001558807104e-6	1.8452659953724604e-6	2	0.7071067811865475	0.23975006109347674	0.7883334885623063	0.7071067811865475	0.23975006109347674	0.6518274251167904										
MG-Run35-Ech-4	3098075	Streptococcus dentalis	0.01	61.0	61.0	578.0	18.0	S	false	3031834.0	5.937000508603043e-6	0.0	5.937000508603043e-6	0.0	94510.0	94510.0	S	Streptococcus dentalis	0.00019045603639826473	4.8527255559659926e-6	1.5333963433607627e-6	2	0.7071067811865474	0.23975006109347685	0.7883334885623063	0.7071067811865474	0.23975006109347685	0.6518274251167904										
MG-Run35-Ech-4	3423952	Puia sp. P3	0.0	29.0	29.0	112.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0	1.319333446356232e-6	0.01	2450244.0	2450244.0	S	Puia sp. P3	1.6324904784992842e-6	1.117324039448154e-6	2.8568444297634906e-7	2	0.7071067811865474	0.23975006109347685	0.7883334885623063	0.7071067811865474	0.23975006109347685	0.6518274251167904										
MG-Run35-Ech-4	2592653	Lactococcus protaetiae	0.0	1.0	1.0	2.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.0	585174.0	585174.0	S	Lactococcus protaetiae	3.4177868463055435e-6	5.58662019724077e-7	1.4284222148817453e-7	2	0.7071067811865474	0.23975006109347685	0.7883334885623063	0.7071067811865474	0.23975006109347685	0.6518274251167904										
MG-Run35-Ech-4	1565	Desulfotomaculum nigrificans	0.0	2.0	0.0	4.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.0	858092.0	0.0	S	Desulfotomaculum nigrificans		5.374640381079387e-7	1.7282069458465288e-7	2	0.7071067811865474	0.23975006109347685	0.7883334885623063	0.7071067811865474	0.23975006109347685	0.6518274251167904										
MG-Run35-Ech-4	1177574	Prevotella jejuni	0.01	34.0	34.0	1259.0	81.0	S	false	3031834.0	0.000026716502288713697	0.0	0.000026716502288713697	0.01	1665203.0	1665203.0	S	Prevotella jejuni	0.00004864271803497832	0.000019076457618601163	0.000011516137281365491	5	0.6634207706498128	0.25353055342604924	0.7883334885623063	0.6634207706498128	0.25353055342604924	0.6518274251167904										
MG-Run35-Ech-4	5476	Candida albicans	0.06	407.0	0.0	13586.0	707.0	S	false	3031834.0	0.000233192186643464	0.0	0.000233192186643464	0.02	3731537.0	0.0	S	Candida albicans		0.00017670477294431266	0.00008652512855461413	6	0.6528440308932546	0.2569284171697882	0.7883334885623063	0.6528440308932546	0.2569284171697882	0.6518274251167904										
MG-Run35-Ech-4	191610	Corynebacterium atypicum	0.0	1.0	1.0	4.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0	1.319333446356232e-6	0.0	667907.0	667907.0	S	Corynebacterium atypicum	5.988857730192976e-6	1.0642498218679605e-6	5.060784665632475e-7	5	0.504039672386243	0.30711674937746625	0.7883334885623063	0.504039672386243	0.30711674937746625	0.6518274251167904										
MG-Run35-Ech-4	82135	Fannyhessea vaginae	0.0	2.0	2.0	19.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0	1.319333446356232e-6	0.0	728430.0	728430.0	S	Fannyhessea vaginae	5.491262029295883e-6	1.0635449995365623e-6	5.249945149403818e-7	4	0.4872211795369272	0.3130507988703978	0.7883334885623063	0.4872211795369272	0.3130507988703978	0.6518274251167904										
MG-Run35-Ech-4	2760307	Paracoccus sp. MC1862	0.0	10.0	10.0	226.0	14.0	S	false	3031834.0	4.617667062246812e-6	0.0	4.617667062246812e-6	0.01	949240.0	949240.0	S	Paracoccus sp. MC1862	0.00001474864101807762	3.6055483484268687e-6	2.2045323370218155e-6	3	0.4591081277525064	0.3230782601664359	0.7883334885623063	0.4591081277525064	0.3230782601664359	0.6518274251167904										
MG-Run35-Ech-4	9606	Homo sapiens	90.05	585558.0	585558.0	26096510.0	3016934.0	S	false	3031834.0	0.995085482912323	0.016497566608925183	0.9785879163033978	4.33	819253142.0	819253142.0	S	Homo sapiens	0.0036825418729977844	0.8244576856624688	0.37946906747583004	12	0.4496487642190288	0.32648186026238435	0.7883334885623063	0.4497353945392588	0.3264506233696455	0.6518274251167904										
MG-Run35-Ech-4	1724	Corynebacterium renale	0.0	6.0	6.0	23.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0	2.638666892712464e-6	0.01	961053.0	961053.0	S	Corynebacterium renale	8.324202723471026e-6	1.785667946344898e-6	2.10899921986556e-6	5	0.40445673869046816	0.3429384421185455	0.7883334885623063	0.40445673869046816	0.3429384421185455	0.6518274251167904										
MG-Run35-Ech-4	3122075	Ralstonia sp. RRA	0.01	69.0	69.0	2744.0	72.0	S	false	3031834.0	0.000023748002034412173	0.0	0.000023748002034412173	0.01	976376.0	976376.0	S	Ralstonia sp. RRA	0.0000737420829680369	0.000019270745479603693	0.000015852577634820262	3	0.2824308234248394	0.3888065914660943	0.7883334885623063	0.2824308234248394	0.3888065914660943	0.6518274251167904										
MG-Run35-Ech-4	1812935	Enterobacter roggenkampii	0.0	2.0	2.0	8.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0011548296626247628	0.0	0.02	2987434.0	2987383.0	S	Enterobacter roggenkampii	2.6779291440032967e-6	0.00014442530765198765	0.0003801314323610179	9	-0.3729937297703332	0.6454234446557416	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	4959	Debaryomyces hansenii	0.0	10.0	0.0	89.0	12.0	S	false	3031834.0	3.958000339068696e-6	0.0	3.958000339068696e-6	0.02	3758583.0	0.0	S	Debaryomyces hansenii		3.6691771467391877e-6	1.3189248978181156e-6	6	0.2189838047695554	0.41333133176248404	0.7883334885623063	0.2189838047695554	0.41333133176248404	0.6518274251167904										
MG-Run35-Ech-4	158327	Hahella chejuensis	0.0	5.0	0.0	10.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.01	1766894.0	0.0	S	Hahella chejuensis		5.974755865546193e-7	3.4182118690413645e-7	3	0.18194055548972782	0.427814688473093	0.7883334885623063	0.18194055548972782	0.427814688473093	0.6518274251167904										
MG-Run35-Ech-4	2715735	Candidatus Chazhemtobacterium aquaticus	0.0	1.0	1.0	10.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.00024746349913387774	0.0	0.0	254871.0	254871.0	S	Candidatus Chazhemtobacterium aquaticus	0.000011770660451757948	0.000029761469109417817	0.00007696278173856783	10	-0.3738426337341228	0.6457393008203842	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	880535	Plasmodium sp. gorilla clade G2	0.0	1.0	1.0	43.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.01	1183077.0	1183077.0	S	Plasmodium sp. gorilla clade G2	2.5357605633445668e-6	2.4670634228229905e-6	4.050354670485403e-6	7	-0.36479850735608355	0.6423690903060228	0.7883334885623063	-0.36479850735608355	0.6423690903060228	0.7855860836794928										
MG-Run35-Ech-4	36808	Corynebacterium bovis	0.0	1.0	1.0	2.0	1.0	S	false	3031834.0	3.29833361589058e-7	0.0	3.29833361589058e-7	0.0	673691.0	672370.0	S	Corynebacterium bovis	1.4872763508187455e-6	3.139240058547678e-7	1.8730005799963145e-7	3	0.08494047414721835	0.4661543571620279	0.7883334885623063	0.08494047414721835	0.4661543571620279	0.6518274251167904										
MG-Run35-Ech-4	165179	Segatella copri	0.0	2.0	2.0	63.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0	2.638666892712464e-6	0.04	8432090.0	8120991.0	S	Segatella copri	9.85101448825642e-7	2.4411565883918816e-6	2.4050879683067784e-6	4	0.08212186286875524	0.4672749038934271	0.7883334885623063	0.08212186286875524	0.4672749038934271	0.6518274251167904										
MG-Run35-Ech-4	3445778	Neobacillus sp. D3-1R	0.0	4.0	4.0	12.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.01	1362621.0	1362621.0	S	Neobacillus sp. D3-1R	2.2016393406530503e-6	9.68262227852234e-7	8.446389208514432e-7	6	0.025144302956736895	0.4899699313455026	0.7883334885623063	0.025144302956736895	0.4899699313455026	0.6518274251167904										
MG-Run35-Ech-4	35755	Corynebacterium kutscheri	0.0	1.0	1.0	1.0	1.0	S	false	3031834.0	3.29833361589058e-7	0.0	3.29833361589058e-7	0.0	828930.0	828930.0	S	Corynebacterium kutscheri	1.2063744827669405e-6	3.2781604685269175e-7	8.847121473868967e-8	3	0.022801933287845452	0.49090413294298774	0.7883334885623063	0.022801933287845452	0.49090413294298774	0.6518274251167904										
MG-Run35-Ech-4	3434353	Streptococcus sp. KHUD_014	0.01	41.0	41.0	674.0	29.0	S	false	3031834.0	9.565167486082682e-6	0.0	9.565167486082682e-6	0.0	302658.0	302658.0	S	Streptococcus sp. KHUD_014	0.00009581772165282266	9.528644408755399e-6	6.7846620094763995e-6	5	0.005383183020210806	0.497852431062382	0.7883334885623063	0.005383183020210806	0.497852431062382	0.6518274251167904										
MG-Run35-Ech-4	2718938	Phyllobacterium sp. 628	0.0	7.0	7.0	44.0	10.0	S	false	3031834.0	3.2983336158905797e-6	0.0	3.2983336158905797e-6	0.01	1542854.0	1542854.0	S	Phyllobacterium sp. 628	6.481494684526209e-6	3.2983336158905797e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	1446467	Hymenobacter swuensis	0.0	4.0	0.0	30.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0	2.638666892712464e-6	0.01	1458801.0	0.0	S	Hymenobacter swuensis		2.638666892712464e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	881260	Enterobacter bugandensis	0.0	16.0	16.0	46.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0015672688278478924	0.0	0.01	1435621.0	1435621.0	S	Enterobacter bugandensis	5.572501377452684e-6	0.00017696899180401408	0.0004660982924118732	11	-0.37402051831001476	0.6458054745760206	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	52773	Schaalia meyeri	0.0	1.0	1.0	39.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0	2.638666892712464e-6	0.0	685765.0	685765.0	S	Schaalia meyeri	0.000011665803883254467	2.638666892712464e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	2661921	Vibrio sp. THAF191c	0.0	1.0	1.0	5.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0	1.6491668079452898e-6	0.0	1264.0	1264.0	S	Vibrio sp. THAF191c	0.003955696202531646	1.6491668079452898e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	1311	Streptococcus agalactiae	0.0	3.0	2.0	8.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0014847809948032665	0.0	0.01	1009526.0	953391.0	S	Streptococcus agalactiae	4.19555040901372e-6	0.00017509570598784994	0.00046377765799227266	10	-0.37469759387242657	0.6460573090391257	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	3395462	Macrococcus equi	0.0	9.0	9.0	22.0	6.0	S	false	3031834.0	1.979000169534348e-6	0.0	1.979000169534348e-6	0.01	1060682.0	1060682.0	S	Macrococcus equi	5.6567378347138914e-6	7.0923544433445816e-6	0.000013603745976335986	7	-0.3758784001630893	0.646496350414518	0.7883334885623063	-0.3758784001630893	0.646496350414518	0.7855860836794928										
MG-Run35-Ech-4	487698	Stenotrophomonas pavanii	0.0	4.0	4.0	4.0	1.0	S	false	3031834.0	3.29833361589058e-7	0.00024746349913387774	0.0	0.0	676436.0	676436.0	S	Stenotrophomonas pavanii	1.478336457551047e-6	0.00003299407419041101	0.00008679823430640577	8	-0.3763237937941707	0.646661903830434	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	3458297	Sphingomonas sp. Tas61C01	0.0	7.0	7.0	118.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0	1.6491668079452898e-6	0.01	1005794.0	1005794.0	S	Sphingomonas sp. Tas61C01	4.971196885246879e-6	1.6491668079452898e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
